ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2011.001.033,fchs_2011.001.033,2011.001,drug jars,Small White Glass Jar,white glass jar small,,,,,Medical Equipment,Medical instruments and apparatus,Lisa Robbins Haynes,"Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2011.001.035,fchs_2011.001.035,2011.001,medicine bottles,Lightning Hot Drops Bottle,"Glass bottle from Springfield Herb Medicine Co. with writing saying ""Lightning Hot Drops bottle/No relief no pay!/""",,,,,Medical Equipment,Medical instruments and apparatus,Lisa Robbins Haynes,"Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2011.002.001,fchs_2011.002.001,2011.002,replicas,A Little Log Cabin,Miniature replica of old log cabin. Inscribed J Wright,,,,,"Wright, J.||log cabin",Architectural models,"Garland, Andrea","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2011.004.001,fchs_2011.004.001,2011.004,organs (general aerophones),World War II Field Organ,World War II Field organ,,,,,Organ,Music|| Musical instruments|| Organ (Musical instrument),"Daiber, Rhonda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2011.007.008,fchs_2011.007.008,2011.007,chairs (furniture forms),Wooden Dinning Chair,Wooden Chair from the Yates family (Effie Brown's Mother used it),,,,,chair|| chairs,Chairs,"Brown, Effie K.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2011.030.002,fchs_2011.030.002,2011.03,watercolors (paintings),West Fork Primitive Baptist Church,Watercolor painting by Virginia Simpkins of West Fork Primitive Baptist Church.,,,,,"Simpkins, Virginia||West Fork|| Zion|| Baptist",Watercolor painting|| Baptists|| Church buildings,"Thurman, Jean Williams",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2012.002.001,fchs_2012.002.001,2012.002,biographies (general genre),Lorenzo Dow Hylton,"A biographical description of the life and times of L.D. Hylton, 1st Lt. - Company D, 54th Virginia Infantry.",,,,,"Hylton, L. D.||","United States--History--Civil War, 1861-1865|| Biography","Via, Gerald W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2012.008.001,fchs_2012.008.001,2012.008,flags,To Honor Lynwwood Carlton Hale,"An American Flag that draped the casket of Captain Lynwood Carlton Hale, United States Navy.",,,,,"Hale, Lynwood Carlton||American flag|| flag|| flags",Flags,"Hale, Dawn","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2012.015.001,fchs_2012.015.001,2012.015,flags,48 Star United States of America Flag,"A 48 Star United States of America flag and stand. This flag was in the Floyd, Virginia Mayor's office while the office was in the Floyd County Courthouse. It was removed when Vernon Harris took office as Mayor and the office was moved out of the Courthouse. The pole and stand were crafted by Dinky Harris.",,,,,"Rakes, Rodolph|| Harris, Vernon T.|| Harris, Dinky||flags|| flag|| American flag",Flags|| Flagpoles,"Mitchell, Constance Harris","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.001.001,fchs_2013.001.001,2013.001,picture postcards,Mabry Mill,"Picture postcard of Mabry Mill, Blue Ridge Parkway. Sketch by Neil E. Roberson.",,,,,Roberson||Blue Ridge Parkway|| Mabry Mill,Water mills|| Postcards,Roberson,"Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.004.001,fchs_2013.004.001,2013.004,bedposts,Four-Post Rope Bed,"A four-post rope bed originally owned and used by Pricilla Altizer, Great Grandmother of the donor, Donald W. Lucas.",,,,,Rope Bed,Beds,"Lucas, Donald W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.004.002,fchs_2013.004.002,2013.004,bed keys,Rope Bed Tools,"These three tools are used to tighten the rope that supports a ""Rope Bed"" tension.",,,,,Rope Bed,Beds,"Lucas, Donald W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.006.002,fchs_2013.006.002,2013.006,oil paintings (visual works),Marguerite Tise,An oil painting on canvas of Marguerite Tise. The artist is unknown.,,,,,"Tise, Marguerite||",Painting|| Portraits,"Daiber, Rhonda","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.039.003,fchs_2013.039.003,2013.039,chains (object genres),Hand Carved Wooden Chain,Wooden hand carved chain made by Alvin Taylor Harman.,1930,1930,1930,,,Chains,"Phiel, Vesta Harman","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.054.002,fchs_2013.054.002,2013.054,magazine racks,Walnut magazine Rack,A carved wooden magazine rack.,,,,,,Periodicals,"Heafner, Jessie T.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.001,fchs_2013.062.001,2013.062,cookbooks,How to Take a Trick a Day with Bisquick,How to Take a Trick a Day with Bisquick as told by Betty Crocker.,1935,1935,1935,,Bisquick,Cookbooks,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.002,fchs_2013.062.002,2013.062,cookbooks,The Enterprising Housekeeper,The Enterprising Housekeeper recipes book by Helen Louise Johnson.,1906,1906,1906,,Recipe Book,Cookbooks,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.003,fchs_2013.062.003,2013.062,cookbooks,Perfection Recipe Book,"Perfection Recipe Book by Avon Products, Inc.",,,,,Bisquick,Cookbooks,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.004,fchs_2013.062.004,2013.062,pamphlets,One Christmas back in Grandfather's Time,"One Christmas back in Grandfather's Time distributed by the Johannesen Electric Company, Inc.",1952,1952,1952,,Bisquick,Pamphlets,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.005,fchs_2013.062.005,2013.062,bookmarks,Three Embossed and Hand Painted Bookmarks,This is a small collection of beautiful embossed and hand painted book marks. The theme of the bookmarks is oriental in nature. The embossing perforates to create a three dimensional effect.,,,,,Bookmark,Books|| Bookmarks,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.006,fchs_2013.062.006,2013.062,greeting cards,A Valentine from Jessie,A beautiful embossed and perforated valentine card sent by Jessie to an unknown person.,,,,,"Heafner, Jessie||valentines|| valentine",Valentine's Day|| Valentines|| Greeting cards,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.007,fchs_2013.062.007,2013.062,greeting cards,A Valentine from Jessie,"A beautiful embossed and perforated ""To My Valentine"" card sent by unknown to an unknown person.",,,,,valentine|| valentines,Valentine's Day|| Valentines|| Greeting cards,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.008,fchs_2013.062.008,2013.062,birthday cards,Birthday Wished - Mother Dear,"A birthday card ""Birthday Wishes - Mother Dear"" signed by Jessie Heafner.",,,,,"Heafner, Jessie||Birthday",Birthdays|| Greeting cards,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.009,fchs_2013.062.009,2013.062,greeting cards,With Love to Mother on Mother's Day!,A multi page greeting card for Mother's Day signed by Marguerite.,,,,,"Tise, Marguerite||Card, Mother's Day",Mother's Day|| Greeting cards,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.010,fchs_2013.062.010,2013.062,advertising cards,The Home Spirit,"An advertising card by the Morgan-Eubank Furniture Corp. of Roanoke, Virginia that features sewing needles to make the point to ""To Pick Your Way to Our Store and Save Money!",1925,1925,1925,,advertising pamphlet,Advertising|| Advertising cards,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.011,fchs_2013.062.011,2013.062,pamphlets,God's Rainbow,"A pamphlet that was authored by Dr. L. M. Zimmerman for the Burlington Hotel in Washington, D. C. The content is prose in the form of religious significance and simple learnings.",1936,1936,1936,,pamphlets,Religion|| Pamphlets,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2013.062.012,fchs_2013.062.012,2013.062,checks (bank checks),Bank Check on The Floyd County Bank,A Floyd County Back check drawn by J. M. Tise to the ordered of H. B. Harris in the amount of $12.01,1937-10-01,1937-10-01,1937-10-01,,"Tise, J. M.|| Harris, H. B.||Floyd County Bank",Checks,"Heafner, Jessie Tise","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.015.001,fchs_2014.015.001,2014.015,stock certificates,Floyd-Montgomery Mutual Telephone Company - Shares Certificate,"Floyd-Montgomery Mutual Telephone Company - Shares Certificate number 70, for 2 shares, issued to Margrett Dulaney on April 10th, 1911.",1911-04-11,1911-04-11,1911-04-11,,"Dulaney, Margrett||certificate",Stocks|| Stock certificates,"Collins, Paul","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.015.002,fchs_2014.015.002,2014.015,rocking horses,"""Walking Horse""","A hand crafted wooden rocking hose referred to as a ""Walking Horse"" because the rocking motion causes the horse to move forward as the hose is rocked back and forth. The craftsman was Albert Dulaney.",,,,,"Dulaney, Albert||rocking horse toy",Toys|| Rocking horses,"Collins, Paul","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.017.001,fchs_2014.017.001,2014.017,costumes (character dress),Colonial Costume,"A Colonial period costume consisting of a blue blouse, a skirt, a slip, and a cap from the Effie Brown Estate. This costume was used in a Daughters of the American Revolution event to portray Martha Washington with Dot Howery as George Washington.",,,,,"Brown, Effie King||costume|| Washington",Costume,"Brown Sr., Robert","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.017.002,fchs_2014.017.002,2014.017,shawls,The Red Shawl,"A red colored shawl from the Effie Brown Estate. Effie Brown wrote ""belonged to Aunt Virginia"" (Virginia Yeatts)",,,,,"Brown, Effie King||shawl",Shawls,"Brown Sr., Robert","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.017.003,fchs_2014.017.003,2014.017,baskets (containers),Hand-Crafted Basket,"A large rectangular basket, with handle made by Effie Brown's father, Thomas Merritt.",,,,,"Brown, Effie King|| Merritt, Thomas||basket|| baskets",Basket making|| Baskets,"Brown Sr., Robert","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.017.004,fchs_2014.017.004,2014.017,baskets (containers),Yarn Basket,A medium sized roundish/square basket made by Effie Brown's father. Effie Brown used it to store yarn and the current issue of the Floyd Press.,,,,,"Brown, Effie King||basket|| baskets",Basket making|| Baskets,"Brown Sr., Robert","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.020.001,fchs_2014.020.001,2014.02,spittoons,Courthouse Spittoon,This spittoon was used in the old Floyd County Courthouse.,,,,,,Spittoons,Old Church Gallery (OCG),,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.021.001,fchs_2014.021.001,2014.021,looms (textile tools),Rocking Beater Loom,A large barn loom known as a Rocking Beater because of the way the Beater pivots from below on a rocking block. This beater pivot reduced to overall height of the loom.,,,,,Loom,Looms|| Weaving,"Fleeman, Melvin Andrew","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.026.002,fchs_2014.026.002,2014.026,dispensers (containers),Bubblegum Dispensing Machine,A red coin operated bubble gum dispensing machine on a black pedestal.,,,,,,Gumball machines,"Hale, Dawn","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2014.034.078,fchs_2014.034.078,2014.034,commemorative medals,World War I Purple Heart Medal,"World War I Purple Heart Medal and bar awarded to J.G. Prillaman. #35507. Awarded November 4, 1918 in the Argonne Forest.",1918-11-04,1918-11-04,1918-11-04,,"Prillaman, Jacob G.||World War I","World War, 1914-1918|| Medals|| Military decorations","Brown, Effie K.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2015.005.001,fchs_2015.005.001,2015.005,quilts,Family Names Quilt,A hand crafted quilt embroidered with family names and dates.,,,,,quilt,Quilting|| Quilts,"Robbins, Deb","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2015.027.001,fchs_2015.027.001,2015.027,blankets (coverings),Blanket by Olive Jane Bower Williams,"A blanket that was hand made on a loom by Olive Jane Bower Williams, grandmother of the donor Anna Hale, circa 1900.",1900,1900,1900,,"Williams, Olive Jane Bower||blanket|| blankets",Blankets|| Weaving|| Hand weaving|| Handicraft,"Hale, Anna W.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2016.001.005,fchs_2016.001.005,2016.001,pocket watches,Gold Pocket Watch,"A gold pocket watch. It is 1 1/4 inches in diameter with the inscription ""T.B.W.S."" on the back cover.",,,,,,Clocks and watches|| Pocket watches,"Akers, Susan","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2016.001.013,fchs_2016.001.013,2016.001,cigarette cases,Cigarette Case,"A cigarette case with a leopard engraved on the front cover. The case was acquired in Florence or Firenze, Italy by ""Uncle"" Arther K. Atkins after serving in the Second World War.",,,,,,Smoking|| Cigarettes|| Cigarette cases,"Akers, Susan","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
